{'loss': 1.9695, 'learning_rate': 2.9999999999999997e-06, 'epoch': 0.0}
{'loss': 1.7223, 'learning_rate': 0.00011273437499999999, 'epoch': 3.25}
{'loss': 1.0328, 'learning_rate': 0.0001125, 'epoch': 3.25}
 65% 900/1380 [2:16:11<1:04:07,  8.02s/it]
  0% 0/32 [00:00<?, ?it/s]
  6% 2/32 [00:01<00:15,  1.93it/s]
  9% 3/32 [00:03<00:32,  1.12s/it]
 12% 4/32 [00:04<00:31,  1.13s/it]
 16% 5/32 [00:05<00:32,  1.19s/it]
 19% 6/32 [00:10<01:05,  2.52s/it]
 22% 7/32 [00:13<01:07,  2.69s/it]
 25% 8/32 [00:14<00:52,  2.19s/it]
 28% 9/32 [00:17<00:54,  2.36s/it]
 31% 10/32 [00:19<00:48,  2.22s/it]
 34% 11/32 [00:22<00:53,  2.56s/it]
 38% 12/32 [00:24<00:47,  2.38s/it]
 41% 13/32 [00:26<00:40,  2.13s/it]
 44% 14/32 [00:27<00:34,  1.91s/it]
 47% 15/32 [00:28<00:28,  1.70s/it]
 50% 16/32 [00:29<00:22,  1.42s/it]
 53% 17/32 [00:30<00:19,  1.29s/it]
 56% 18/32 [00:31<00:18,  1.30s/it]
 59% 19/32 [00:32<00:14,  1.13s/it]
 62% 20/32 [00:34<00:17,  1.42s/it]
 66% 21/32 [00:35<00:13,  1.23s/it]
 69% 22/32 [00:36<00:12,  1.24s/it]
 72% 23/32 [00:39<00:13,  1.55s/it]
 75% 24/32 [00:40<00:10,  1.37s/it]
 78% 25/32 [00:41<00:08,  1.25s/it]
 81% 26/32 [00:41<00:06,  1.12s/it]
 84% 27/32 [00:43<00:06,  1.34s/it]
 88% 28/32 [00:45<00:05,  1.34s/it]
 91% 29/32 [00:45<00:03,  1.19s/it]
 94% 30/32 [00:49<00:03,  1.83s/it]
 97% 31/32 [00:50<00:01,  1.54s/it]
                                          
{'eval_loss': 1.928756833076477, 'eval_runtime': 51.9179, 'eval_samples_per_second': 4.815, 'eval_steps_per_second': 0.616, 'epoch': 3.25}
 65% 900/1380 [2:17:03<1:04:07,  8.02s/it]
100% 32/32 [00:50<00:00,  1.18s/it]
                                   /usr/local/lib/python3.10/dist-packages/bitsandbytes/autograd/_functions.py:322: UserWarning: MatMul8bitLt: inputs will be cast from torch.float32 to float16 during quantization
  warnings.warn(f"MatMul8bitLt: inputs will be cast from {A.dtype} to float16 during quantization")
{'loss': 1.4633, 'learning_rate': 0.00011226562499999999, 'epoch': 3.26}
{'loss': 1.0632, 'learning_rate': 0.00011203124999999999, 'epoch': 3.26}
{'loss': 1.6057, 'learning_rate': 0.000111796875, 'epoch': 3.27}
{'loss': 1.5565, 'learning_rate': 0.0001115625, 'epoch': 3.27}
{'loss': 1.5877, 'learning_rate': 0.00011132812499999999, 'epoch': 3.27}
{'loss': 1.7852, 'learning_rate': 0.00011109374999999999, 'epoch': 3.28}
{'loss': 1.7279, 'learning_rate': 0.00011085937499999998, 'epoch': 3.28}
{'loss': 1.3227, 'learning_rate': 0.00011062499999999999, 'epoch': 3.28}
{'loss': 1.3637, 'learning_rate': 0.00011039062499999999, 'epoch': 3.29}
{'loss': 1.4862, 'learning_rate': 0.00011015624999999998, 'epoch': 3.29}
{'loss': 1.48, 'learning_rate': 0.000109921875, 'epoch': 3.29}
{'loss': 1.6727, 'learning_rate': 0.00010968749999999999, 'epoch': 3.3}
{'loss': 1.6614, 'learning_rate': 0.000109453125, 'epoch': 3.3}
{'loss': 1.5117, 'learning_rate': 0.00010921875, 'epoch': 3.31}
{'loss': 1.4163, 'learning_rate': 0.00010898437499999999, 'epoch': 3.31}
{'loss': 1.2799, 'learning_rate': 0.00010874999999999999, 'epoch': 3.31}
{'loss': 1.0974, 'learning_rate': 0.00010851562499999998, 'epoch': 3.32}
{'loss': 1.6147, 'learning_rate': 0.00010828124999999999, 'epoch': 3.32}
{'loss': 1.8504, 'learning_rate': 0.00010804687499999999, 'epoch': 3.32}
{'loss': 1.7761, 'learning_rate': 0.00010781249999999998, 'epoch': 3.33}
{'loss': 2.1762, 'learning_rate': 0.00010757812499999998, 'epoch': 3.33}
{'loss': 1.7419, 'learning_rate': 0.00010734374999999999, 'epoch': 3.33}
{'loss': 1.4639, 'learning_rate': 0.000107109375, 'epoch': 3.34}
{'loss': 1.743, 'learning_rate': 0.000106875, 'epoch': 3.34}
{'loss': 0.9915, 'learning_rate': 0.00010664062499999999, 'epoch': 3.35}
{'loss': 1.3757, 'learning_rate': 0.00010640624999999999, 'epoch': 3.35}
{'loss': 0.9682, 'learning_rate': 0.00010617187499999998, 'epoch': 3.35}
{'loss': 1.5967, 'learning_rate': 0.0001059375, 'epoch': 3.36}
{'loss': 1.1695, 'learning_rate': 0.00010570312499999999, 'epoch': 3.36}
{'loss': 1.3018, 'learning_rate': 0.00010546874999999999, 'epoch': 3.36}
{'loss': 1.5141, 'learning_rate': 0.00010523437499999998, 'epoch': 3.37}
{'loss': 1.5378, 'learning_rate': 0.00010499999999999999, 'epoch': 3.37}
{'loss': 1.2028, 'learning_rate': 0.000104765625, 'epoch': 3.37}
{'loss': 1.3656, 'learning_rate': 0.00010453125, 'epoch': 3.38}
{'loss': 1.7053, 'learning_rate': 0.00010429687499999999, 'epoch': 3.38}
{'loss': 1.2679, 'learning_rate': 0.00010406249999999999, 'epoch': 3.39}
{'loss': 1.9223, 'learning_rate': 0.00010382812499999998, 'epoch': 3.39}
{'loss': 1.7613, 'learning_rate': 0.00010359375, 'epoch': 3.39}
{'loss': 1.5295, 'learning_rate': 0.00010335937499999999, 'epoch': 3.4}
{'loss': 1.4342, 'learning_rate': 0.00010312499999999999, 'epoch': 3.4}
{'loss': 1.6139, 'learning_rate': 0.00010289062499999998, 'epoch': 3.4}
{'loss': 1.2251, 'learning_rate': 0.00010265624999999998, 'epoch': 3.41}
{'loss': 1.6472, 'learning_rate': 0.000102421875, 'epoch': 3.41}
{'loss': 1.2764, 'learning_rate': 0.0001021875, 'epoch': 3.41}
{'loss': 1.3982, 'learning_rate': 0.00010195312499999999, 'epoch': 3.42}
{'loss': 1.4494, 'learning_rate': 0.00010171874999999999, 'epoch': 3.42}
{'loss': 1.3997, 'learning_rate': 0.00010148437499999998, 'epoch': 3.42}
{'loss': 1.308, 'learning_rate': 0.00010125, 'epoch': 3.43}
{'loss': 1.4468, 'learning_rate': 0.00010101562499999999, 'epoch': 3.43}
{'loss': 1.1808, 'learning_rate': 0.00010078124999999999, 'epoch': 3.44}
{'loss': 1.1095, 'learning_rate': 0.00010054687499999998, 'epoch': 3.44}
{'loss': 1.4044, 'learning_rate': 0.00010031249999999998, 'epoch': 3.44}
{'loss': 1.1776, 'learning_rate': 0.000100078125, 'epoch': 3.45}
{'loss': 1.3069, 'learning_rate': 9.984375e-05, 'epoch': 3.45}
{'loss': 1.7152, 'learning_rate': 9.9609375e-05, 'epoch': 3.45}
{'loss': 1.8379, 'learning_rate': 9.937499999999999e-05, 'epoch': 3.46}
{'loss': 1.3505, 'learning_rate': 9.914062499999999e-05, 'epoch': 3.46}
{'loss': 1.2569, 'learning_rate': 9.890625e-05, 'epoch': 3.46}
{'loss': 1.1807, 'learning_rate': 9.867187499999999e-05, 'epoch': 3.47}
{'loss': 1.6455, 'learning_rate': 9.843749999999999e-05, 'epoch': 3.47}
{'loss': 1.7273, 'learning_rate': 9.820312499999998e-05, 'epoch': 3.48}
{'loss': 1.271, 'learning_rate': 9.796874999999998e-05, 'epoch': 3.48}
{'loss': 1.798, 'learning_rate': 9.7734375e-05, 'epoch': 3.48}
{'loss': 1.573, 'learning_rate': 9.75e-05, 'epoch': 3.49}
{'loss': 1.6156, 'learning_rate': 9.7265625e-05, 'epoch': 3.49}
{'loss': 1.3064, 'learning_rate': 9.703124999999999e-05, 'epoch': 3.49}
{'loss': 1.7049, 'learning_rate': 9.679687499999999e-05, 'epoch': 3.5}
{'loss': 1.7322, 'learning_rate': 9.65625e-05, 'epoch': 3.5}
{'loss': 1.4627, 'learning_rate': 9.632812499999999e-05, 'epoch': 3.5}
{'loss': 1.6186, 'learning_rate': 9.609374999999999e-05, 'epoch': 3.51}
{'loss': 1.5944, 'learning_rate': 9.585937499999998e-05, 'epoch': 3.51}
{'loss': 1.7914, 'learning_rate': 9.562499999999998e-05, 'epoch': 3.52}
{'loss': 1.6421, 'learning_rate': 9.5390625e-05, 'epoch': 3.52}
{'loss': 1.4749, 'learning_rate': 9.515625e-05, 'epoch': 3.52}
{'loss': 1.174, 'learning_rate': 9.4921875e-05, 'epoch': 3.53}
{'loss': 1.5549, 'learning_rate': 9.468749999999999e-05, 'epoch': 3.53}
{'loss': 1.9466, 'learning_rate': 9.445312499999999e-05, 'epoch': 3.53}
{'loss': 1.4392, 'learning_rate': 9.421875e-05, 'epoch': 3.54}
{'loss': 1.4645, 'learning_rate': 9.398437499999999e-05, 'epoch': 3.54}
{'loss': 1.5178, 'learning_rate': 9.374999999999999e-05, 'epoch': 3.54}
{'loss': 1.1863, 'learning_rate': 9.351562499999998e-05, 'epoch': 3.55}
{'loss': 1.4989, 'learning_rate': 9.328124999999998e-05, 'epoch': 3.55}
{'loss': 1.3278, 'learning_rate': 9.3046875e-05, 'epoch': 3.56}
{'loss': 1.1159, 'learning_rate': 9.28125e-05, 'epoch': 3.56}
{'loss': 1.3133, 'learning_rate': 9.2578125e-05, 'epoch': 3.56}
{'loss': 1.2018, 'learning_rate': 9.234374999999999e-05, 'epoch': 3.57}
{'loss': 1.6253, 'learning_rate': 9.210937499999999e-05, 'epoch': 3.57}
{'loss': 1.5668, 'learning_rate': 9.1875e-05, 'epoch': 3.57}
{'loss': 1.4589, 'learning_rate': 9.164062499999999e-05, 'epoch': 3.58}
{'loss': 1.3236, 'learning_rate': 9.140624999999999e-05, 'epoch': 3.58}
{'loss': 1.1119, 'learning_rate': 9.117187499999999e-05, 'epoch': 3.58}
{'loss': 1.3585, 'learning_rate': 9.093749999999998e-05, 'epoch': 3.59}
{'loss': 1.4928, 'learning_rate': 9.0703125e-05, 'epoch': 3.59}
{'loss': 1.6862, 'learning_rate': 9.046875e-05, 'epoch': 3.59}
{'loss': 1.8054, 'learning_rate': 9.0234375e-05, 'epoch': 3.6}
{'loss': 1.8812, 'learning_rate': 8.999999999999999e-05, 'epoch': 3.6}
{'loss': 1.0641, 'learning_rate': 8.976562499999999e-05, 'epoch': 3.61}
{'loss': 1.6052, 'learning_rate': 8.953125e-05, 'epoch': 3.61}
{'loss': 1.5053, 'learning_rate': 8.9296875e-05, 'epoch': 3.61}
{'loss': 1.5118, 'learning_rate': 8.906249999999999e-05, 'epoch': 3.62}
{'loss': 1.5663, 'learning_rate': 8.882812499999999e-05, 'epoch': 3.62}
{'loss': 1.6746, 'learning_rate': 8.859374999999998e-05, 'epoch': 3.62}
{'loss': 1.1654, 'learning_rate': 8.8359375e-05, 'epoch': 3.63}
{'loss': 1.1345, 'learning_rate': 8.8125e-05, 'epoch': 3.63}
{'loss': 1.3885, 'learning_rate': 8.7890625e-05, 'epoch': 3.63}
{'loss': 1.3268, 'learning_rate': 8.765624999999999e-05, 'epoch': 3.64}
{'loss': 1.8531, 'learning_rate': 8.742187499999999e-05, 'epoch': 3.64}
{'loss': 1.3263, 'learning_rate': 8.71875e-05, 'epoch': 3.65}
{'loss': 1.3947, 'learning_rate': 8.6953125e-05, 'epoch': 3.65}
{'loss': 1.8421, 'learning_rate': 8.671874999999999e-05, 'epoch': 3.65}
{'loss': 1.259, 'learning_rate': 8.648437499999999e-05, 'epoch': 3.66}
{'loss': 1.143, 'learning_rate': 8.624999999999998e-05, 'epoch': 3.66}
{'loss': 1.5376, 'learning_rate': 8.6015625e-05, 'epoch': 3.66}
{'loss': 1.3315, 'learning_rate': 8.578125e-05, 'epoch': 3.67}
{'loss': 1.2415, 'learning_rate': 8.5546875e-05, 'epoch': 3.67}
{'loss': 1.4718, 'learning_rate': 8.53125e-05, 'epoch': 3.67}
{'loss': 1.7833, 'learning_rate': 8.507812499999999e-05, 'epoch': 3.68}
{'loss': 1.2988, 'learning_rate': 8.484375e-05, 'epoch': 3.68}
{'loss': 1.4248, 'learning_rate': 8.4609375e-05, 'epoch': 3.69}
{'loss': 1.399, 'learning_rate': 8.437499999999999e-05, 'epoch': 3.69}
{'loss': 1.2233, 'learning_rate': 8.414062499999999e-05, 'epoch': 3.69}
{'loss': 2.1502, 'learning_rate': 8.390624999999998e-05, 'epoch': 3.7}
{'loss': 0.9669, 'learning_rate': 8.3671875e-05, 'epoch': 3.7}
{'loss': 1.3967, 'learning_rate': 8.34375e-05, 'epoch': 3.7}
{'loss': 1.6177, 'learning_rate': 8.3203125e-05, 'epoch': 3.71}
{'loss': 1.5436, 'learning_rate': 8.296875e-05, 'epoch': 3.71}
{'loss': 1.6042, 'learning_rate': 8.273437499999999e-05, 'epoch': 3.71}
{'loss': 1.9815, 'learning_rate': 8.25e-05, 'epoch': 3.72}
{'loss': 1.4542, 'learning_rate': 8.2265625e-05, 'epoch': 3.72}
{'loss': 1.2299, 'learning_rate': 8.203124999999999e-05, 'epoch': 3.73}
{'loss': 1.3783, 'learning_rate': 8.179687499999999e-05, 'epoch': 3.73}
{'loss': 1.7504, 'learning_rate': 8.156249999999998e-05, 'epoch': 3.73}
{'loss': 1.6538, 'learning_rate': 8.132812499999999e-05, 'epoch': 3.74}
{'loss': 1.5239, 'learning_rate': 8.109375e-05, 'epoch': 3.74}
{'loss': 1.3563, 'learning_rate': 8.0859375e-05, 'epoch': 3.74}
{'loss': 1.3377, 'learning_rate': 8.0625e-05, 'epoch': 3.75}
{'loss': 1.9796, 'learning_rate': 8.039062499999999e-05, 'epoch': 3.75}
{'loss': 1.7772, 'learning_rate': 8.015625e-05, 'epoch': 3.75}
{'loss': 2.1153, 'learning_rate': 7.9921875e-05, 'epoch': 3.76}
{'loss': 1.9833, 'learning_rate': 7.968749999999999e-05, 'epoch': 3.76}
{'loss': 1.907, 'learning_rate': 7.945312499999999e-05, 'epoch': 3.76}
{'loss': 1.683, 'learning_rate': 7.921874999999998e-05, 'epoch': 3.77}
{'loss': 1.3476, 'learning_rate': 7.8984375e-05, 'epoch': 3.77}
{'loss': 1.5616, 'learning_rate': 7.874999999999999e-05, 'epoch': 3.78}
{'loss': 0.8269, 'learning_rate': 7.8515625e-05, 'epoch': 3.78}
{'loss': 1.7191, 'learning_rate': 7.828125e-05, 'epoch': 3.78}
{'loss': 1.7216, 'learning_rate': 7.804687499999999e-05, 'epoch': 3.79}
{'loss': 1.4535, 'learning_rate': 7.78125e-05, 'epoch': 3.79}
{'loss': 1.376, 'learning_rate': 7.7578125e-05, 'epoch': 3.79}
{'loss': 1.341, 'learning_rate': 7.734374999999999e-05, 'epoch': 3.8}
 76% 1050/1380 [2:39:04<47:27,  8.63s/it]
  0% 0/32 [00:00<?, ?it/s]
  6% 2/32 [00:01<00:15,  1.92it/s]
  9% 3/32 [00:03<00:32,  1.12s/it]
 12% 4/32 [00:04<00:31,  1.13s/it]
 16% 5/32 [00:05<00:32,  1.19s/it]
 19% 6/32 [00:10<01:05,  2.52s/it]
 22% 7/32 [00:13<01:07,  2.70s/it]
 25% 8/32 [00:14<00:52,  2.20s/it]
 28% 9/32 [00:17<00:54,  2.37s/it]
 31% 10/32 [00:19<00:48,  2.22s/it]
 34% 11/32 [00:22<00:53,  2.56s/it]
 38% 12/32 [00:24<00:47,  2.38s/it]
 41% 13/32 [00:26<00:40,  2.13s/it]
 44% 14/32 [00:27<00:34,  1.91s/it]
 47% 15/32 [00:28<00:29,  1.71s/it]
 50% 16/32 [00:29<00:22,  1.42s/it]
 53% 17/32 [00:30<00:19,  1.30s/it]
 56% 18/32 [00:32<00:18,  1.30s/it]
 59% 19/32 [00:32<00:14,  1.14s/it]
 62% 20/32 [00:34<00:17,  1.42s/it]
 66% 21/32 [00:35<00:13,  1.23s/it]
 69% 22/32 [00:36<00:12,  1.24s/it]
 72% 23/32 [00:39<00:13,  1.55s/it]
 75% 24/32 [00:40<00:10,  1.37s/it]
 78% 25/32 [00:41<00:08,  1.25s/it]
 81% 26/32 [00:41<00:06,  1.12s/it]
 84% 27/32 [00:43<00:06,  1.34s/it]
 88% 28/32 [00:45<00:05,  1.35s/it]
 91% 29/32 [00:45<00:03,  1.19s/it]
 94% 30/32 [00:49<00:03,  1.83s/it]
 97% 31/32 [00:50<00:01,  1.54s/it]
                                         
{'eval_loss': 1.9209734201431274, 'eval_runtime': 51.9977, 'eval_samples_per_second': 4.808, 'eval_steps_per_second': 0.615, 'epoch': 3.8}
 76% 1050/1380 [2:39:56<47:27,  8.63s/it]
100% 32/32 [00:50<00:00,  1.18s/it]
                                   /usr/local/lib/python3.10/dist-packages/bitsandbytes/autograd/_functions.py:322: UserWarning: MatMul8bitLt: inputs will be cast from torch.float32 to float16 during quantization
  warnings.warn(f"MatMul8bitLt: inputs will be cast from {A.dtype} to float16 during quantization")
{'loss': 1.1932, 'learning_rate': 7.710937499999999e-05, 'epoch': 3.8}
{'loss': 1.322, 'learning_rate': 7.687499999999998e-05, 'epoch': 3.8}
{'loss': 1.8101, 'learning_rate': 7.6640625e-05, 'epoch': 3.81}
{'loss': 1.5244, 'learning_rate': 7.640624999999999e-05, 'epoch': 3.81}
{'loss': 1.4905, 'learning_rate': 7.6171875e-05, 'epoch': 3.82}
{'loss': 1.2002, 'learning_rate': 7.59375e-05, 'epoch': 3.82}
{'loss': 1.1724, 'learning_rate': 7.570312499999999e-05, 'epoch': 3.82}
{'loss': 1.3971, 'learning_rate': 7.546875e-05, 'epoch': 3.83}
{'loss': 0.941, 'learning_rate': 7.5234375e-05, 'epoch': 3.83}
{'loss': 1.4206, 'learning_rate': 7.5e-05, 'epoch': 3.83}
{'loss': 1.3943, 'learning_rate': 7.476562499999999e-05, 'epoch': 3.84}
{'loss': 1.6394, 'learning_rate': 7.453125e-05, 'epoch': 3.84}
{'loss': 1.3177, 'learning_rate': 7.4296875e-05, 'epoch': 3.84}
{'loss': 1.5091, 'learning_rate': 7.406249999999999e-05, 'epoch': 3.85}
{'loss': 1.2656, 'learning_rate': 7.382812499999999e-05, 'epoch': 3.85}
{'loss': 1.3049, 'learning_rate': 7.359375e-05, 'epoch': 3.86}
{'loss': 1.1525, 'learning_rate': 7.335937499999999e-05, 'epoch': 3.86}
{'loss': 1.2584, 'learning_rate': 7.312499999999999e-05, 'epoch': 3.86}
{'loss': 1.237, 'learning_rate': 7.2890625e-05, 'epoch': 3.87}
{'loss': 1.415, 'learning_rate': 7.265625e-05, 'epoch': 3.87}
{'loss': 1.4909, 'learning_rate': 7.242187499999999e-05, 'epoch': 3.87}
{'loss': 1.533, 'learning_rate': 7.21875e-05, 'epoch': 3.88}
{'loss': 1.3727, 'learning_rate': 7.1953125e-05, 'epoch': 3.88}
{'loss': 1.8068, 'learning_rate': 7.171874999999999e-05, 'epoch': 3.88}
{'loss': 1.3585, 'learning_rate': 7.148437499999999e-05, 'epoch': 3.89}
{'loss': 1.3508, 'learning_rate': 7.125e-05, 'epoch': 3.89}
{'loss': 1.5701, 'learning_rate': 7.101562499999999e-05, 'epoch': 3.9}
{'loss': 1.5728, 'learning_rate': 7.078124999999999e-05, 'epoch': 3.9}
{'loss': 1.2614, 'learning_rate': 7.0546875e-05, 'epoch': 3.9}
{'loss': 1.2886, 'learning_rate': 7.03125e-05, 'epoch': 3.91}
{'loss': 1.3767, 'learning_rate': 7.007812499999999e-05, 'epoch': 3.91}
{'loss': 1.8483, 'learning_rate': 6.984375e-05, 'epoch': 3.91}
{'loss': 1.4957, 'learning_rate': 6.9609375e-05, 'epoch': 3.92}
{'loss': 1.4083, 'learning_rate': 6.937499999999999e-05, 'epoch': 3.92}
{'loss': 1.6666, 'learning_rate': 6.914062499999999e-05, 'epoch': 3.92}
{'loss': 1.3621, 'learning_rate': 6.890624999999998e-05, 'epoch': 3.93}
{'loss': 1.2726, 'learning_rate': 6.8671875e-05, 'epoch': 3.93}
{'loss': 1.6564, 'learning_rate': 6.843749999999999e-05, 'epoch': 3.93}
{'loss': 1.5077, 'learning_rate': 6.8203125e-05, 'epoch': 3.94}
{'loss': 1.3682, 'learning_rate': 6.796875e-05, 'epoch': 3.94}
{'loss': 1.3614, 'learning_rate': 6.773437499999999e-05, 'epoch': 3.95}
{'loss': 1.269, 'learning_rate': 6.75e-05, 'epoch': 3.95}
{'loss': 1.4181, 'learning_rate': 6.7265625e-05, 'epoch': 3.95}
{'loss': 1.7021, 'learning_rate': 6.703124999999999e-05, 'epoch': 3.96}
{'loss': 1.5022, 'learning_rate': 6.679687499999999e-05, 'epoch': 3.96}
{'loss': 1.5028, 'learning_rate': 6.656249999999998e-05, 'epoch': 3.96}
{'loss': 1.6585, 'learning_rate': 6.6328125e-05, 'epoch': 3.97}
{'loss': 1.8408, 'learning_rate': 6.609374999999999e-05, 'epoch': 3.97}
{'loss': 1.5725, 'learning_rate': 6.5859375e-05, 'epoch': 3.97}
{'loss': 1.3512, 'learning_rate': 6.5625e-05, 'epoch': 3.98}
{'loss': 1.5547, 'learning_rate': 6.539062499999999e-05, 'epoch': 3.98}
{'loss': 1.3966, 'learning_rate': 6.515625e-05, 'epoch': 3.99}
{'loss': 1.5434, 'learning_rate': 6.4921875e-05, 'epoch': 3.99}
{'loss': 1.2694, 'learning_rate': 6.46875e-05, 'epoch': 3.99}
{'loss': 1.565, 'learning_rate': 6.445312499999999e-05, 'epoch': 4.0}
{'loss': 1.5318, 'learning_rate': 6.421874999999999e-05, 'epoch': 4.0}
{'loss': 1.6299, 'learning_rate': 6.3984375e-05, 'epoch': 4.0}
{'loss': 1.1543, 'learning_rate': 6.374999999999999e-05, 'epoch': 4.01}
{'loss': 1.421, 'learning_rate': 6.3515625e-05, 'epoch': 4.01}
{'loss': 1.3152, 'learning_rate': 6.328125e-05, 'epoch': 4.01}
{'loss': 0.9535, 'learning_rate': 6.304687499999999e-05, 'epoch': 4.02}
{'loss': 1.0734, 'learning_rate': 6.28125e-05, 'epoch': 4.02}
{'loss': 1.1246, 'learning_rate': 6.2578125e-05, 'epoch': 4.03}
{'loss': 1.9121, 'learning_rate': 6.234375e-05, 'epoch': 4.03}
{'loss': 1.1751, 'learning_rate': 6.210937499999999e-05, 'epoch': 4.03}
{'loss': 0.8448, 'learning_rate': 6.187499999999999e-05, 'epoch': 4.04}
{'loss': 0.9518, 'learning_rate': 6.1640625e-05, 'epoch': 4.04}
{'loss': 1.3117, 'learning_rate': 6.140624999999999e-05, 'epoch': 4.04}
{'loss': 0.9995, 'learning_rate': 6.1171875e-05, 'epoch': 4.05}
{'loss': 1.5714, 'learning_rate': 6.09375e-05, 'epoch': 4.05}
{'loss': 1.2378, 'learning_rate': 6.070312499999999e-05, 'epoch': 4.05}
{'loss': 1.6451, 'learning_rate': 6.0468749999999996e-05, 'epoch': 4.06}
{'loss': 0.9187, 'learning_rate': 6.023437499999999e-05, 'epoch': 4.06}
{'loss': 1.4329, 'learning_rate': 5.9999999999999995e-05, 'epoch': 4.07}
{'loss': 1.4484, 'learning_rate': 5.9765625e-05, 'epoch': 4.07}
{'loss': 1.1934, 'learning_rate': 5.9531249999999994e-05, 'epoch': 4.07}
{'loss': 1.2427, 'learning_rate': 5.9296874999999996e-05, 'epoch': 4.08}
{'loss': 1.0152, 'learning_rate': 5.906249999999999e-05, 'epoch': 4.08}
{'loss': 1.6159, 'learning_rate': 5.8828124999999995e-05, 'epoch': 4.08}
{'loss': 1.5346, 'learning_rate': 5.859375e-05, 'epoch': 4.09}
{'loss': 1.5565, 'learning_rate': 5.8359374999999994e-05, 'epoch': 4.09}
{'loss': 1.1593, 'learning_rate': 5.8124999999999997e-05, 'epoch': 4.09}
{'loss': 1.2827, 'learning_rate': 5.789062499999999e-05, 'epoch': 4.1}
{'loss': 1.0569, 'learning_rate': 5.7656249999999995e-05, 'epoch': 4.1}
{'loss': 1.2637, 'learning_rate': 5.7421875e-05, 'epoch': 4.1}
{'loss': 1.5585, 'learning_rate': 5.7187499999999994e-05, 'epoch': 4.11}
{'loss': 1.7841, 'learning_rate': 5.6953125e-05, 'epoch': 4.11}
{'loss': 1.3155, 'learning_rate': 5.671874999999999e-05, 'epoch': 4.12}
{'loss': 0.974, 'learning_rate': 5.6484374999999996e-05, 'epoch': 4.12}
{'loss': 1.9362, 'learning_rate': 5.625e-05, 'epoch': 4.12}
{'loss': 1.4543, 'learning_rate': 5.6015624999999994e-05, 'epoch': 4.13}
{'loss': 1.4012, 'learning_rate': 5.578125e-05, 'epoch': 4.13}
{'loss': 1.67, 'learning_rate': 5.554687499999999e-05, 'epoch': 4.13}
{'loss': 1.3773, 'learning_rate': 5.5312499999999996e-05, 'epoch': 4.14}
{'loss': 1.1703, 'learning_rate': 5.507812499999999e-05, 'epoch': 4.14}
{'loss': 1.1907, 'learning_rate': 5.4843749999999995e-05, 'epoch': 4.14}
{'loss': 2.1107, 'learning_rate': 5.4609375e-05, 'epoch': 4.15}
{'loss': 1.2681, 'learning_rate': 5.4374999999999994e-05, 'epoch': 4.15}
{'loss': 1.2062, 'learning_rate': 5.4140624999999996e-05, 'epoch': 4.16}
{'loss': 1.9029, 'learning_rate': 5.390624999999999e-05, 'epoch': 4.16}
{'loss': 1.1342, 'learning_rate': 5.3671874999999995e-05, 'epoch': 4.16}
{'loss': 1.8348, 'learning_rate': 5.34375e-05, 'epoch': 4.17}
{'loss': 1.1754, 'learning_rate': 5.3203124999999994e-05, 'epoch': 4.17}
{'loss': 1.1306, 'learning_rate': 5.296875e-05, 'epoch': 4.17}
{'loss': 1.3038, 'learning_rate': 5.273437499999999e-05, 'epoch': 4.18}
{'loss': 1.5237, 'learning_rate': 5.2499999999999995e-05, 'epoch': 4.18}
{'loss': 1.5325, 'learning_rate': 5.2265625e-05, 'epoch': 4.18}
{'loss': 1.5378, 'learning_rate': 5.2031249999999994e-05, 'epoch': 4.19}
{'loss': 1.127, 'learning_rate': 5.1796875e-05, 'epoch': 4.19}
{'loss': 1.2243, 'learning_rate': 5.156249999999999e-05, 'epoch': 4.2}
{'loss': 1.1947, 'learning_rate': 5.132812499999999e-05, 'epoch': 4.2}
{'loss': 1.2934, 'learning_rate': 5.109375e-05, 'epoch': 4.2}
{'loss': 1.4739, 'learning_rate': 5.0859374999999994e-05, 'epoch': 4.21}
{'loss': 1.3941, 'learning_rate': 5.0625e-05, 'epoch': 4.21}
{'loss': 1.3069, 'learning_rate': 5.039062499999999e-05, 'epoch': 4.21}
{'loss': 1.578, 'learning_rate': 5.015624999999999e-05, 'epoch': 4.22}
{'loss': 1.2474, 'learning_rate': 4.9921875e-05, 'epoch': 4.22}
{'loss': 1.0625, 'learning_rate': 4.9687499999999995e-05, 'epoch': 4.22}
{'loss': 1.2259, 'learning_rate': 4.9453125e-05, 'epoch': 4.23}
{'loss': 1.9617, 'learning_rate': 4.9218749999999994e-05, 'epoch': 4.23}
{'loss': 1.7112, 'learning_rate': 4.898437499999999e-05, 'epoch': 4.24}
{'loss': 1.1549, 'learning_rate': 4.875e-05, 'epoch': 4.24}
{'loss': 1.562, 'learning_rate': 4.8515624999999995e-05, 'epoch': 4.24}
{'loss': 1.1331, 'learning_rate': 4.828125e-05, 'epoch': 4.25}
{'loss': 1.1614, 'learning_rate': 4.8046874999999994e-05, 'epoch': 4.25}
{'loss': 1.5437, 'learning_rate': 4.781249999999999e-05, 'epoch': 4.25}
{'loss': 1.3024, 'learning_rate': 4.7578125e-05, 'epoch': 4.26}
{'loss': 1.3281, 'learning_rate': 4.7343749999999995e-05, 'epoch': 4.26}
{'loss': 1.3803, 'learning_rate': 4.7109375e-05, 'epoch': 4.26}
{'loss': 1.078, 'learning_rate': 4.6874999999999994e-05, 'epoch': 4.27}
